customer_id,recent_purchase,recency,frequency,monetary,R 점수,F 점수,M 점수,RFM세그먼트,RFM스코어,,,R,,F,M
12538,2011-11-10 17:16:00 UTC,30,21,363.95,3,2,2,322,7,,,,,,
13168,2011-11-03 12:56:00 UTC,37,126,1299.59,3,4,3,343,10,,,,,,
15504,2011-09-19 13:45:00 UTC,82,13,52.83,2,1,1,211,4,,,,,,
15370,2011-10-30 10:58:00 UTC,41,94,2386.05,3,3,4,334,10,,,,,,
15787,2011-11-13 14:55:00 UTC,27,200,933.26,3,4,3,343,10,,,,,,
16813,2011-12-01 14:03:00 UTC,9,426,1652.18,4,4,3,443,11,,,,,,
16919,2011-07-06 13:35:00 UTC,157,326,2592.25,1,4,4,144,9,,,,,,
18101,2011-11-28 13:37:00 UTC,12,40,222.4,4,2,1,421,7,,,,,,
18230,2011-11-30 13:22:00 UTC,10,86,2810.2,4,3,4,434,11,,,,,,
14052,2011-11-20 12:30:00 UTC,20,56,225.36,3,3,1,331,7,,,,,,
13118,2011-11-20 12:46:00 UTC,20,79,1197.81,3,3,3,333,9,,,,,,
13534,2011-12-07 14:52:00 UTC,3,296,5870.08,4,4,4,444,12,,,,,,
15039,2011-11-30 11:31:00 UTC,10,1477,19766.59,4,4,4,444,12,,,,,,
17329,2011-11-25 14:24:00 UTC,15,33,523.11,4,2,2,422,8,,,,,,
17874,2011-06-07 12:54:00 UTC,186,46,683.46,1,3,3,133,7,,,,,,
17954,2011-12-04 14:15:00 UTC,6,477,2314.13,4,4,4,444,12,,,,,,
14974,2011-11-02 13:01:00 UTC,38,17,89.94,3,2,1,321,6,,,,,,
15019,2011-03-18 12:35:00 UTC,267,66,252.81,1,3,1,131,5,,,,,,
18209,2011-11-11 12:07:00 UTC,29,8,139.1,3,1,1,311,5,,,,,,
12758,2011-08-15 10:22:00 UTC,117,97,2791.59,2,3,4,234,9,,,,,,
15870,2011-11-07 10:58:00 UTC,33,74,351.44,3,3,2,332,8,,,,,,
17277,2011-04-26 12:47:00 UTC,228,69,1065.35,1,3,3,133,7,,,,,,
13030,2011-11-28 14:30:00 UTC,12,92,752.44,4,3,3,433,10,,,,,,
14130,2011-01-24 16:05:00 UTC,320,66,480.91,1,3,2,132,6,,,,,,
15727,2011-11-23 12:36:00 UTC,17,301,5159.06,4,4,4,444,12,,,,,,
17507,2011-03-23 11:48:00 UTC,262,88,605.58,1,3,2,132,6,,,,,,
17358,2011-02-09 16:57:00 UTC,304,58,360.81,1,3,2,132,6,,,,,,
13001,2011-12-05 14:51:00 UTC,5,337,9785.97,4,4,4,444,12,,,,,,
15078,2011-12-02 15:41:00 UTC,8,440,9743.11,4,4,4,444,12,,,,,,
16495,2011-12-06 13:20:00 UTC,4,88,648.26,4,3,2,432,9,,,,,,
17566,2011-12-01 19:54:00 UTC,9,142,869.77,4,4,3,443,11,,,,,,
15574,2011-06-15 12:01:00 UTC,178,152,675.64,1,4,3,143,8,,,,,,
14413,2010-12-12 13:37:00 UTC,363,22,121.05,1,2,1,121,4,,,,,,
15701,2011-12-07 14:39:00 UTC,3,230,1529,4,4,3,443,11,,,,,,
17265,2011-07-24 10:49:00 UTC,139,122,550.01,2,4,2,242,8,,,,,,
18168,2011-06-16 19:21:00 UTC,177,130,1160.04,1,4,3,143,8,,,,,,
14854,2011-09-22 17:00:00 UTC,79,126,2740.03,2,4,4,244,10,,,,,,
14364,2011-08-23 11:01:00 UTC,109,69,3717.35,2,3,4,234,9,,,,,,
17442,2011-11-03 09:17:00 UTC,37,135,2248.56,3,4,4,344,11,,,,,,
17702,2011-11-09 16:03:00 UTC,31,74,1824.37,3,3,4,334,10,,,,,,
15655,2011-04-10 15:25:00 UTC,244,34,560.67,1,2,2,122,5,,,,,,
13362,2011-11-30 14:41:00 UTC,10,166,3090.74,4,4,4,444,12,,,,,,
17724,2011-09-29 15:26:00 UTC,72,40,1033,2,2,3,223,7,,,,,,
16216,2011-03-17 15:34:00 UTC,268,37,914.93,1,2,3,123,6,,,,,,
14210,2011-08-26 12:36:00 UTC,106,102,1905.84,2,4,4,244,10,,,,,,
12434,2011-09-16 12:38:00 UTC,85,50,806.14,2,3,3,233,8,,,,,,
16558,2011-12-09 10:20:00 UTC,1,460,8338.49,4,4,4,444,12,,,,,,
13504,2011-10-06 13:20:00 UTC,65,22,295.93,2,2,1,221,5,,,,,,
15301,2011-10-20 09:57:00 UTC,51,242,5049.95,2,4,4,244,10,,,,,,
13003,2011-08-26 10:50:00 UTC,106,6,149.05,2,1,1,211,4,,,,,,
15832,2011-03-30 15:29:00 UTC,255,54,836.79,1,3,3,133,7,,,,,,
14964,2011-04-06 14:13:00 UTC,248,13,206.21,1,1,1,111,3,,,,,,
16779,2011-12-07 14:54:00 UTC,3,331,10611.72,4,4,4,444,12,,,,,,
13548,2011-09-04 14:50:00 UTC,97,123,678.16,2,4,3,243,9,,,,,,
13573,2011-10-20 14:33:00 UTC,51,25,290.25,2,2,1,221,5,,,,,,
16389,2011-10-17 14:41:00 UTC,54,34,1382.07,2,2,3,223,7,,,,,,
15886,2011-10-10 14:25:00 UTC,61,12,181.09,2,1,1,211,4,,,,,,
13077,2011-12-08 19:24:00 UTC,2,111,728.02,4,4,3,443,11,,,,,,
15133,2011-08-04 10:44:00 UTC,128,29,982.42,2,2,3,223,7,,,,,,
16464,2011-11-20 12:11:00 UTC,20,230,1298.66,3,4,3,343,10,,,,,,
16053,2011-11-07 11:21:00 UTC,33,84,1511.95,3,3,3,333,9,,,,,,
15035,2011-09-11 11:08:00 UTC,90,27,252.73,2,2,1,221,5,,,,,,
14062,2011-11-30 10:04:00 UTC,10,111,10464.85,4,4,4,444,12,,,,,,
16923,2011-11-27 13:00:00 UTC,13,626,7069.08,4,4,4,444,12,,,,,,
16255,2011-11-23 12:40:00 UTC,17,270,2619.91,4,4,4,444,12,,,,,,
17764,2011-10-20 11:03:00 UTC,51,71,772.55,2,3,3,233,8,,,,,,
16444,2011-10-24 13:50:00 UTC,47,84,654.67,3,3,2,332,8,,,,,,
16730,2011-10-18 14:11:00 UTC,53,82,743.11,2,3,3,233,8,,,,,,
17926,2011-07-29 14:39:00 UTC,134,21,397.29,2,2,2,222,6,,,,,,
15111,2011-11-10 16:58:00 UTC,30,84,1567.48,3,3,3,333,9,,,,,,
15910,2011-12-09 10:51:00 UTC,1,266,1228.88,4,4,3,443,11,,,,,,
16169,2011-12-01 15:28:00 UTC,9,85,1822.97,4,3,4,434,11,,,,,,
13102,2011-12-08 12:52:00 UTC,2,304,6424.09,4,4,4,444,12,,,,,,
15414,2011-11-30 09:50:00 UTC,10,39,774.9,4,2,3,423,9,,,,,,
12856,2011-12-02 10:52:00 UTC,8,311,2170.78,4,4,4,444,12,,,,,,
14921,2011-11-09 13:17:00 UTC,31,78,1316.07,3,3,3,333,9,,,,,,
17231,2011-11-27 15:18:00 UTC,13,531,3124.72,4,4,4,444,12,,,,,,
14422,2011-12-09 11:26:00 UTC,1,222,4263.64,4,4,4,444,12,,,,,,
18018,2011-08-23 17:37:00 UTC,109,29,122.14,2,2,1,221,5,,,,,,
16753,2011-10-12 13:14:00 UTC,59,34,223.92,2,2,1,221,5,,,,,,
17293,2011-12-01 14:37:00 UTC,9,132,1854.06,4,4,4,444,12,,,,,,
17555,2011-11-20 12:22:00 UTC,20,105,480.31,3,4,2,342,9,,,,,,
13979,2011-09-27 13:32:00 UTC,74,54,869.87,2,3,3,233,8,,,,,,
13213,2011-10-14 11:42:00 UTC,57,90,1520.58,2,3,3,233,8,,,,,,
15022,2011-11-28 12:35:00 UTC,12,121,852.39,4,4,3,443,11,,,,,,
17885,2011-11-27 14:40:00 UTC,13,53,156.34,4,3,1,431,8,,,,,,
16380,2011-10-09 15:40:00 UTC,62,31,1743.15,2,2,4,224,8,,,,,,
15626,2011-09-26 10:03:00 UTC,75,49,675.8,2,3,3,233,8,,,,,,
17973,2011-10-19 10:34:00 UTC,52,15,337.04,2,1,2,212,5,,,,,,
18034,2011-11-18 12:22:00 UTC,22,110,418.68,3,4,2,342,9,,,,,,
17538,2011-11-14 12:12:00 UTC,26,9,98.42,3,1,1,311,5,,,,,,
13969,2011-12-02 15:11:00 UTC,8,619,9024.17,4,4,4,444,12,,,,,,
15530,2011-11-18 12:25:00 UTC,22,107,1497.31,3,4,3,343,10,,,,,,
14799,2011-10-19 16:16:00 UTC,52,13,157.7,2,1,1,211,4,,,,,,
15485,2011-11-09 14:31:00 UTC,31,85,2564.5,3,3,4,334,10,,,,,,
15531,2011-12-01 18:43:00 UTC,9,219,1972.39,4,4,4,444,12,,,,,,
14381,2011-10-18 17:10:00 UTC,53,56,202.68,2,3,1,231,6,,,,,,
15984,2011-12-07 12:16:00 UTC,3,258,2780.63,4,4,4,444,12,,,,,,
15130,2011-06-23 10:15:00 UTC,170,22,330.11,1,2,2,122,5,,,,,,
14329,2011-11-22 15:50:00 UTC,18,258,4975.24,3,4,4,344,11,,,,,,
17708,2011-06-05 10:12:00 UTC,188,34,263.33,1,2,1,121,4,,,,,,
16431,2011-05-10 14:09:00 UTC,214,76,623.28,1,3,2,132,6,,,,,,
17059,2011-11-10 12:27:00 UTC,30,514,3080.39,3,4,4,344,11,,,,,,
15012,2011-10-17 12:22:00 UTC,54,122,405.04,2,4,2,242,8,,,,,,
17179,2011-06-14 16:48:00 UTC,179,80,711.79,1,3,3,133,7,,,,,,
12970,2011-12-02 14:30:00 UTC,8,129,405.47,4,4,2,442,10,,,,,,
17911,2011-11-30 14:52:00 UTC,10,39,366.23,4,2,2,422,8,,,,,,
16409,2011-11-03 16:45:00 UTC,37,231,2022.98,3,4,4,344,11,,,,,,
13680,2011-12-08 13:47:00 UTC,2,194,3719.12,4,4,4,444,12,,,,,,
17799,2011-11-17 15:16:00 UTC,23,404,3039.17,3,4,4,344,11,,,,,,
15700,2011-06-20 16:53:00 UTC,173,86,696.68,1,3,3,133,7,,,,,,
17166,2011-11-01 09:46:00 UTC,39,12,206.34,3,1,1,311,5,,,,,,
16401,2011-12-08 18:15:00 UTC,2,186,4098.32,4,4,4,444,12,,,,,,
13851,2011-09-05 12:36:00 UTC,96,81,2651.46,2,3,4,234,9,,,,,,
17716,2011-11-17 12:00:00 UTC,23,245,5655.99,3,4,4,344,11,,,,,,
12378,2011-08-02 10:34:00 UTC,130,219,4008.62,2,4,4,244,10,,,,,,
17007,2011-10-20 10:47:00 UTC,51,52,889.93,2,3,3,233,8,,,,,,
14256,2011-03-24 13:17:00 UTC,261,53,969.06,1,3,3,133,7,,,,,,
15544,2011-11-30 16:43:00 UTC,10,259,3546.71,4,4,4,444,12,,,,,,
17252,2011-08-15 09:45:00 UTC,117,86,348.91,2,3,2,232,7,,,,,,
17043,2011-11-07 15:33:00 UTC,33,102,1735.18,3,4,4,344,11,,,,,,
13243,2011-05-20 13:14:00 UTC,204,57,585.12,1,3,2,132,6,,,,,,
14562,2011-12-06 11:05:00 UTC,4,419,5006.77,4,4,4,444,12,,,,,,
12646,2011-12-05 10:14:00 UTC,5,45,1346.97,4,3,3,433,10,,,,,,
17324,2011-11-22 10:34:00 UTC,18,49,986.48,3,3,3,333,9,,,,,,
12939,2011-10-06 14:33:00 UTC,65,47,11581.8,2,3,4,234,9,,,,,,
15838,2011-11-28 14:00:00 UTC,12,167,33643.08,4,4,4,444,12,,,,,,
17180,2011-10-14 15:46:00 UTC,57,125,783.97,2,4,3,243,9,,,,,,
12838,2011-11-06 12:20:00 UTC,34,120,671.95,3,4,3,343,10,,,,,,
15998,2011-11-03 12:45:00 UTC,37,504,3080.22,3,4,4,344,11,,,,,,
16755,2011-08-17 13:21:00 UTC,115,165,1475.43,2,4,3,243,9,,,,,,
17282,2011-08-01 14:29:00 UTC,131,89,1685.46,2,3,4,234,9,,,,,,
15572,2011-12-05 10:09:00 UTC,5,212,2533.42,4,4,4,444,12,,,,,,
15376,2011-10-30 15:04:00 UTC,41,116,1221.56,3,4,3,343,10,,,,,,
14112,2011-11-17 12:30:00 UTC,23,160,2915.15,3,4,4,344,11,,,,,,
13883,2011-11-29 10:45:00 UTC,11,142,2674.48,4,4,4,444,12,,,,,,
12354,2011-04-21 13:11:00 UTC,233,58,1079.4,1,3,3,133,7,,,,,,
13134,2011-09-15 10:35:00 UTC,86,98,1793.58,2,4,4,244,10,,,,,,
13151,2011-02-17 12:29:00 UTC,296,74,1257.87,1,3,3,133,7,,,,,,
14175,2011-10-11 11:55:00 UTC,60,149,3222.3,2,4,4,244,10,,,,,,
17035,2011-04-08 11:23:00 UTC,246,28,433.53,1,2,2,122,5,,,,,,
12942,2011-07-31 14:39:00 UTC,132,70,675.6,2,3,3,233,8,,,,,,
15018,2011-11-01 12:47:00 UTC,39,31,496.21,3,2,2,322,7,,,,,,
15807,2011-10-20 14:10:00 UTC,51,48,903.9,2,3,3,233,8,,,,,,
14038,2011-09-22 13:37:00 UTC,79,92,1560.38,2,3,3,233,8,,,,,,
15596,2011-08-31 10:55:00 UTC,101,77,1406.59,2,3,3,233,8,,,,,,
17567,2011-12-02 15:48:00 UTC,8,165,4331.48,4,4,4,444,12,,,,,,
13235,2011-05-11 17:13:00 UTC,213,58,1031.07,1,3,3,133,7,,,,,,
16955,2011-06-08 10:36:00 UTC,185,25,518.67,1,2,2,122,5,,,,,,
17242,2011-08-23 14:55:00 UTC,109,40,1135.04,2,2,3,223,7,,,,,,
15883,2011-12-07 17:05:00 UTC,3,49,396.48,4,3,2,432,9,,,,,,
12357,2011-11-06 16:07:00 UTC,34,131,6207.67,3,4,4,344,11,,,,,,
13798,2011-12-08 15:51:00 UTC,2,349,37153.85,4,4,4,444,12,,,,,,
17454,2011-05-31 13:58:00 UTC,193,61,517.53,1,3,2,132,6,,,,,,
14700,2011-11-07 14:40:00 UTC,33,112,2195.1,3,4,4,344,11,,,,,,
16916,2011-11-16 12:08:00 UTC,24,136,562.41,3,4,2,342,9,,,,,,
17618,2011-12-04 11:50:00 UTC,6,67,930.28,4,3,3,433,10,,,,,,
17431,2011-01-30 14:36:00 UTC,314,43,403.3,1,3,2,132,6,,,,,,
16204,2011-11-16 13:40:00 UTC,24,50,384.18,3,3,2,332,8,,,,,,
18001,2011-11-27 16:02:00 UTC,13,57,415.13,4,3,2,432,9,,,,,,
14701,2011-11-29 12:38:00 UTC,11,327,2526.09,4,4,4,444,12,,,,,,
16644,2011-06-15 12:39:00 UTC,178,62,833.78,1,3,3,133,7,,,,,,
17456,2010-12-09 15:23:00 UTC,366,17,249.86,1,2,1,121,4,,,,,,
13116,2011-07-24 14:33:00 UTC,139,30,501.14,2,2,2,222,6,,,,,,
13895,2011-11-11 16:57:00 UTC,29,118,2593.07,3,4,4,344,11,,,,,,
12949,2011-11-09 11:25:00 UTC,31,215,4167.22,3,4,4,344,11,,,,,,
15256,2011-07-14 11:47:00 UTC,149,6,98.45,1,1,1,111,3,,,,,,
12446,2011-10-13 12:50:00 UTC,58,57,1002.31,2,3,3,233,8,,,,,,
13471,2011-12-08 15:44:00 UTC,2,254,2501.84,4,4,4,444,12,,,,,,
13488,2011-11-22 14:41:00 UTC,18,422,8968.31,3,4,4,344,11,,,,,,
15810,2011-09-22 09:38:00 UTC,79,89,1391.98,2,3,3,233,8,,,,,,
14409,2011-09-29 18:18:00 UTC,72,54,2059.45,2,3,4,234,9,,,,,,
14998,2011-06-22 17:30:00 UTC,171,74,414.87,1,3,2,132,6,,,,,,
12477,2011-11-17 09:51:00 UTC,23,300,13219.74,3,4,4,344,11,,,,,,
16161,2011-12-08 12:10:00 UTC,2,471,5533.67,4,4,4,444,12,,,,,,
16782,2011-11-29 13:20:00 UTC,11,183,2267.95,4,4,4,444,12,,,,,,
14657,2011-11-22 12:47:00 UTC,18,126,848.22,3,4,3,343,10,,,,,,
15528,2011-03-30 16:14:00 UTC,255,26,229.33,1,2,1,121,4,,,,,,
18205,2011-11-03 13:22:00 UTC,37,32,517.36,3,2,2,322,7,,,,,,
16526,2011-06-21 12:02:00 UTC,172,15,290.36,1,1,1,111,3,,,,,,
15866,2011-08-30 14:09:00 UTC,102,43,211.89,2,3,1,231,6,,,,,,
16379,2011-12-05 15:38:00 UTC,5,108,2157.4,4,4,4,444,12,,,,,,
14145,2011-10-24 12:10:00 UTC,47,11,3742.2,3,1,4,314,8,,,,,,
13777,2011-12-09 12:25:00 UTC,1,197,25977.16,4,4,4,444,12,,,,,,
14292,2011-12-02 11:50:00 UTC,8,100,4871.93,4,4,4,444,12,,,,,,
13576,2011-11-29 15:34:00 UTC,11,126,6717.34,4,4,4,444,12,,,,,,
16905,2011-12-04 14:01:00 UTC,6,199,3037.6,4,4,4,444,12,,,,,,
13838,2011-12-04 11:00:00 UTC,6,165,674.82,4,4,3,443,11,,,,,,
12845,2011-03-17 13:34:00 UTC,268,27,354.09,1,2,2,122,5,,,,,,
17965,2011-11-02 09:31:00 UTC,38,325,2599.19,3,4,4,344,11,,,,,,
13634,2011-11-06 13:40:00 UTC,34,186,1547.36,3,4,3,343,10,,,,,,
14165,2011-03-09 12:39:00 UTC,276,24,120.44,1,2,1,121,4,,,,,,
14179,2011-10-30 12:07:00 UTC,41,157,701.57,3,4,3,343,10,,,,,,
14954,2011-11-27 14:30:00 UTC,13,77,294.85,4,3,1,431,8,,,,,,
13212,2011-11-20 12:40:00 UTC,20,141,786.83,3,4,3,343,10,,,,,,
15541,2011-08-17 14:58:00 UTC,115,29,85.13,2,2,1,221,5,,,,,,
15545,2011-10-16 13:24:00 UTC,55,80,288.97,2,3,1,231,6,,,,,,
14044,2011-11-13 12:05:00 UTC,27,206,646.42,3,4,2,342,9,,,,,,
17124,2011-06-07 14:02:00 UTC,186,31,294.24,1,2,1,121,4,,,,,,
13599,2011-12-08 16:10:00 UTC,2,246,5149.92,4,4,4,444,12,,,,,,
17976,2010-12-02 13:49:00 UTC,373,57,321.79,1,3,2,132,6,,,,,,
17999,2011-11-02 15:56:00 UTC,38,91,380.39,3,3,2,332,8,,,,,,
13173,2011-12-05 15:51:00 UTC,5,43,353.65,4,3,2,432,9,,,,,,
14970,2011-10-02 13:44:00 UTC,69,34,1592.06,2,2,3,223,7,,,,,,
17802,2011-09-18 14:56:00 UTC,83,140,1285.04,2,4,3,243,9,,,,,,
13735,2011-11-15 11:14:00 UTC,25,195,2883.54,3,4,4,344,11,,,,,,
15272,2011-10-13 12:59:00 UTC,58,63,721.94,2,3,3,233,8,,,,,,
17071,2011-11-11 16:31:00 UTC,29,140,2429.03,3,4,4,344,11,,,,,,
15355,2011-11-10 13:44:00 UTC,30,14,277.05,3,1,1,311,5,,,,,,
15365,2011-11-14 08:29:00 UTC,26,114,2314.32,3,4,4,344,11,,,,,,
13846,2011-11-15 12:07:00 UTC,25,55,865.06,3,3,3,333,9,,,,,,
16667,2011-10-02 15:26:00 UTC,69,52,567.18,2,3,2,232,7,,,,,,
18223,2011-12-05 09:11:00 UTC,5,272,6484.54,4,4,4,444,12,,,,,,
14155,2011-03-18 14:13:00 UTC,267,6,118.75,1,1,1,111,3,,,,,,
14163,2011-09-13 15:18:00 UTC,88,52,2445.91,2,3,4,234,9,,,,,,
18277,2011-10-12 15:22:00 UTC,59,8,110.38,2,1,1,211,4,,,,,,
12672,2011-01-14 09:20:00 UTC,330,10,225.9,1,1,1,111,3,,,,,,
16019,2011-10-24 11:51:00 UTC,47,160,3786.24,3,4,4,344,11,,,,,,
17049,2011-12-07 10:48:00 UTC,3,317,5655.03,4,4,4,444,12,,,,,,
17314,2011-11-15 09:41:00 UTC,25,131,2527.92,3,4,4,344,11,,,,,,
16565,2010-12-10 15:21:00 UTC,365,3,173.7,1,1,1,111,3,,,,,,
16567,2011-05-29 13:57:00 UTC,195,35,865.6,1,2,3,123,6,,,,,,
12769,2011-04-15 10:25:00 UTC,239,32,1143.6,1,2,3,123,6,,,,,,
14819,2011-10-06 13:41:00 UTC,65,13,272.07,2,1,1,211,4,,,,,,
16104,2011-10-09 10:23:00 UTC,62,28,298.21,2,2,1,221,5,,,,,,
13551,2011-01-24 14:46:00 UTC,320,4,91.8,1,1,1,111,3,,,,,,
13552,2011-10-04 15:19:00 UTC,67,109,3740.07,2,4,4,244,10,,,,,,
13562,2011-09-19 10:51:00 UTC,82,82,1799.33,2,3,4,234,9,,,,,,
13668,2011-12-07 12:11:00 UTC,3,463,6309.83,4,4,4,444,12,,,,,,
16804,2011-11-16 16:43:00 UTC,24,60,536.99,3,3,2,332,8,,,,,,
13767,2011-12-07 15:00:00 UTC,3,368,17220.36,4,4,4,444,12,,,,,,
17970,2011-05-12 20:03:00 UTC,212,29,562.79,1,2,2,122,5,,,,,,
13097,2011-11-07 10:43:00 UTC,33,421,6003.22,3,4,4,344,11,,,,,,
17593,2011-12-06 10:30:00 UTC,4,212,3923.86,4,4,4,444,12,,,,,,
17850,2010-12-02 15:27:00 UTC,373,297,5391.21,1,4,4,144,9,,,,,,
16839,2011-12-01 09:03:00 UTC,9,266,16594.35,4,4,4,444,12,,,,,,
17690,2011-11-09 15:17:00 UTC,31,252,4726.8,3,4,4,344,11,,,,,,
15332,2010-12-08 14:43:00 UTC,367,35,1661.06,1,2,4,124,7,,,,,,
16010,2011-04-08 10:14:00 UTC,246,79,392.4,1,3,2,132,6,,,,,,
15052,2011-01-24 15:52:00 UTC,320,28,207.73,1,2,1,121,4,,,,,,
13178,2011-11-13 16:14:00 UTC,27,265,5725.47,3,4,4,344,11,,,,,,
14088,2011-11-29 16:16:00 UTC,11,589,50491.81,4,4,4,444,12,,,,,,
13340,2011-10-25 13:15:00 UTC,46,134,10736.48,3,4,4,344,11,,,,,,
16899,2011-12-02 12:03:00 UTC,8,123,1271.06,4,4,3,443,11,,,,,,
17432,2011-11-21 17:33:00 UTC,19,48,365.76,3,3,2,332,8,,,,,,
18011,2010-12-01 17:35:00 UTC,374,28,102.79,1,2,1,121,4,,,,,,
16764,2011-12-06 11:41:00 UTC,4,700,2790.95,4,4,4,444,12,,,,,,
15537,2011-06-29 13:10:00 UTC,164,24,110.92,1,2,1,121,4,,,,,,
16081,2011-10-14 13:06:00 UTC,57,223,2799.42,2,4,4,244,10,,,,,,
17893,2011-04-28 13:50:00 UTC,226,15,107.21,1,1,1,111,3,,,,,,
14692,2011-07-25 15:08:00 UTC,138,68,591.55,2,3,2,232,7,,,,,,
16775,2011-11-29 15:22:00 UTC,11,157,1691.51,4,4,4,444,12,,,,,,
14034,2011-11-17 14:02:00 UTC,23,86,648.89,3,3,2,332,8,,,,,,
12512,2011-10-04 14:55:00 UTC,67,31,132.18,2,2,1,221,5,,,,,,
16927,2011-08-16 11:10:00 UTC,116,6,543.05,2,1,2,212,5,,,,,,
13313,2011-11-17 16:48:00 UTC,23,78,1555.32,3,3,3,333,9,,,,,,
15123,2011-12-02 13:12:00 UTC,8,106,2199.31,4,4,4,444,12,,,,,,
15136,2011-12-07 12:26:00 UTC,3,68,1286.7,4,3,3,433,10,,,,,,
15396,2011-08-19 10:56:00 UTC,113,14,288.18,2,1,1,211,4,,,,,,
13890,2011-12-08 15:36:00 UTC,2,110,1883.81,4,4,4,444,12,,,,,,
17735,2011-12-07 16:47:00 UTC,3,690,13110.02,4,4,4,444,12,,,,,,
16759,2011-12-02 12:42:00 UTC,8,42,789.79,4,3,3,433,10,,,,,,
16303,2011-11-14 10:49:00 UTC,26,162,5360.63,3,4,4,344,11,,,,,,
12993,2011-11-16 15:49:00 UTC,24,27,414.76,3,2,2,322,7,,,,,,
17631,2011-12-08 09:47:00 UTC,2,39,528.33,4,2,2,422,8,,,,,,
16620,2011-12-06 12:19:00 UTC,4,9,178.96,4,1,1,411,6,,,,,,
15605,2011-11-03 14:17:00 UTC,37,67,1198.23,3,3,3,333,9,,,,,,
16638,2011-11-17 11:09:00 UTC,23,94,1680.72,3,3,4,334,10,,,,,,
16281,2011-09-28 14:57:00 UTC,73,17,2062.06,2,2,4,224,8,,,,,,
12967,2010-12-16 19:10:00 UTC,359,19,1660.9,1,2,4,124,7,,,,,,
18179,2011-11-30 16:23:00 UTC,10,90,1793.17,4,3,4,434,11,,,,,,
13615,2011-01-25 08:21:00 UTC,319,23,417.69,1,2,2,122,5,,,,,,
17450,2011-12-01 13:29:00 UTC,9,336,194390.79,4,4,4,444,12,,,,,,
18102,2011-12-09 11:50:00 UTC,1,431,259657.3,4,4,4,444,12,,,,,,
13827,2011-10-13 12:38:00 UTC,58,92,409.8,2,3,2,232,7,,,,,,
17189,2011-08-25 19:39:00 UTC,107,60,383.75,2,3,2,232,7,,,,,,
13610,2011-11-27 15:38:00 UTC,13,215,1082.33,4,4,3,443,11,,,,,,
15411,2011-11-13 15:19:00 UTC,27,98,1348.93,3,4,3,343,10,,,,,,
13110,2011-11-08 14:30:00 UTC,32,145,1488.67,3,4,3,343,10,,,,,,
16952,2011-08-22 13:03:00 UTC,110,16,167.61,2,1,1,211,4,,,,,,
13632,2011-11-15 10:51:00 UTC,25,145,2118.93,3,4,4,344,11,,,,,,
14659,2011-12-01 12:17:00 UTC,9,253,2529.93,4,4,4,444,12,,,,,,
16456,2011-09-01 13:50:00 UTC,100,110,2158.18,2,4,4,244,10,,,,,,
13642,2011-05-08 12:34:00 UTC,216,57,312.28,1,3,2,132,6,,,,,,
14415,2011-12-08 14:38:00 UTC,2,579,5855.57,4,4,4,444,12,,,,,,
16720,2011-11-13 16:22:00 UTC,27,25,152.95,3,2,1,321,6,,,,,,
16466,2011-11-06 11:35:00 UTC,34,146,1595.96,3,4,3,343,10,,,,,,
15443,2011-12-08 10:40:00 UTC,2,372,3213.59,4,4,4,444,12,,,,,,
12890,2011-11-15 17:26:00 UTC,25,79,376.72,3,3,2,332,8,,,,,,
15464,2011-01-05 15:56:00 UTC,339,155,1044.65,1,4,3,143,8,,,,,,
14702,2011-12-08 19:29:00 UTC,2,342,3251.79,4,4,4,444,12,,,,,,
16242,2011-12-01 15:12:00 UTC,9,292,3579.86,4,4,4,444,12,,,,,,
17786,2011-09-15 12:51:00 UTC,86,68,266.85,2,3,1,231,6,,,,,,
15743,2011-11-23 17:19:00 UTC,17,86,775.96,4,3,3,433,10,,,,,,
14978,2011-09-28 13:07:00 UTC,73,214,1921.37,2,4,4,244,10,,,,,,
15493,2011-11-07 12:04:00 UTC,33,289,1953.41,3,4,4,344,11,,,,,,
16520,2011-06-06 13:24:00 UTC,187,156,1046.57,1,4,3,143,8,,,,,,
15511,2011-11-28 09:43:00 UTC,12,158,900.53,4,4,3,443,11,,,,,,
16023,2011-10-24 16:34:00 UTC,47,101,719.81,3,4,3,343,10,,,,,,
14506,2011-11-22 13:02:00 UTC,18,295,1960.65,3,4,4,344,11,,,,,,
14508,2011-11-17 19:48:00 UTC,23,55,268.05,3,3,1,331,7,,,,,,
15535,2011-06-19 16:02:00 UTC,174,72,502.9,1,3,2,132,6,,,,,,
15024,2011-11-30 12:06:00 UTC,10,152,1636.43,4,4,3,443,11,,,,,,
13249,2011-09-08 13:26:00 UTC,93,23,711.41,2,2,3,223,7,,,,,,
16326,2011-12-04 10:11:00 UTC,6,300,3039.22,4,4,4,444,12,,,,,,
17351,2011-11-03 18:45:00 UTC,37,27,587.15,3,2,2,322,7,,,,,,
15058,2011-11-14 14:57:00 UTC,26,266,2102.54,3,4,4,344,11,,,,,,
15571,2011-11-28 10:02:00 UTC,12,57,650.43,4,3,2,432,9,,,,,,
15579,2011-10-02 12:45:00 UTC,69,48,327.6,2,3,2,232,7,,,,,,
14823,2011-06-12 13:12:00 UTC,181,70,321.43,1,3,2,132,6,,,,,,
17131,2011-12-04 12:52:00 UTC,6,134,2463.17,4,4,4,444,12,,,,,,
16624,2011-09-20 12:39:00 UTC,81,48,810.57,2,3,3,233,8,,,,,,
15104,2011-05-27 12:29:00 UTC,197,67,993.54,1,3,3,133,7,,,,,,
